16, 0.7000000000000001, 0.15000000000000002, [10, 2, 14, 13, 5, 7, 16, 6, 12, 3, 0, 15, 11, 8, 4, 1, 9]
17, 0.7000000000000001, 0.15000000000000002, [0, 15, 11, 8, 4, 1, 9, 10, 2, 14, 13, 5, 7, 16, 6, 12, 3]
18, 0.7000000000000001, 0.15000000000000002, [12, 6, 16, 14, 13, 7, 5, 2, 10, 9, 1, 4, 8, 11, 15, 0, 3]
19, 0.7000000000000001, 0.15000000000000002, [11, 8, 3, 12, 7, 5, 14, 9, 1, 4, 10, 2, 13, 16, 6, 0, 15]
0, 0.6000000000000001, 0.20000000000000004, [7, 5, 13, 14, 2, 10, 9, 1, 4, 8, 11, 15, 0, 3, 12, 6, 16]
1, 0.6000000000000001, 0.20000000000000004, [4, 2, 14, 13, 16, 5, 7, 6, 12, 3, 0, 15, 11, 8, 10, 9, 1]
2, 0.6000000000000001, 0.20000000000000004, [10, 4, 1, 9, 14, 13, 16, 7, 6, 12, 3, 8, 11, 15, 0, 5, 2]
3, 0.6000000000000001, 0.20000000000000004, [14, 13, 5, 7, 16, 6, 0, 12, 3, 15, 11, 8, 4, 1, 9, 10, 2]
4, 0.6000000000000001, 0.20000000000000004, [14, 2, 10, 9, 1, 4, 8, 11, 15, 0, 3, 12, 6, 7, 5, 16, 13]
5, 0.6000000000000001, 0.20000000000000004, [14, 13, 7, 6, 0, 15, 11, 8, 3, 12, 16, 5, 2, 10, 4, 1, 9]
6, 0.6000000000000001, 0.20000000000000004, [15, 11, 8, 4, 1, 9, 10, 2, 14, 13, 16, 5, 7, 6, 12, 3, 0]
7, 0.6000000000000001, 0.20000000000000004, [1, 4, 10, 2, 5, 7, 12, 3, 8, 11, 15, 0, 6, 16, 13, 14, 9]
8, 0.6000000000000001, 0.20000000000000004, [4, 10, 2, 5, 16, 7, 6, 12, 3, 8, 11, 15, 0, 13, 14, 9, 1]
9, 0.6000000000000001, 0.20000000000000004, [16, 13, 14, 9, 1, 4, 10, 2, 5, 7, 6, 0, 15, 11, 8, 3, 12]
10, 0.6000000000000001, 0.20000000000000004, [13, 14, 9, 1, 4, 10, 2, 5, 7, 12, 3, 8, 11, 15, 0, 6, 16]
11, 0.6000000000000001, 0.20000000000000004, [12, 6, 16, 7, 5, 13, 14, 2, 10, 9, 1, 4, 8, 11, 15, 0, 3]
12, 0.6000000000000001, 0.20000000000000004, [16, 6, 0, 12, 3, 15, 11, 8, 10, 4, 1, 9, 14, 2, 13, 5, 7]
13, 0.6000000000000001, 0.20000000000000004, [6, 0, 15, 11, 8, 3, 12, 16, 13, 14, 10, 9, 1, 4, 2, 5, 7]
14, 0.6000000000000001, 0.20000000000000004, [15, 0, 6, 7, 5, 2, 10, 4, 1, 9, 14, 13, 16, 12, 3, 8, 11]
15, 0.6000000000000001, 0.20000000000000004, [16, 7, 6, 12, 3, 0, 15, 11, 8, 5, 2, 10, 4, 1, 9, 14, 13]
16, 0.6000000000000001, 0.20000000000000004, [4, 1, 9, 14, 13, 7, 6, 0, 15, 11, 8, 3, 12, 16, 5, 2, 10]
17, 0.6000000000000001, 0.20000000000000004, [9, 14, 13, 16, 6, 0, 15, 11, 8, 3, 12, 7, 5, 2, 10, 4, 1]
18, 0.6000000000000001, 0.20000000000000004, [15, 11, 8, 3, 12, 16, 13, 14, 10, 9, 1, 4, 2, 5, 7, 6, 0]
19, 0.6000000000000001, 0.20000000000000004, [15, 11, 8, 3, 12, 16, 13, 14, 10, 9, 1, 4, 2, 5, 7, 6, 0]
0, 0.5000000000000001, 0.25000000000000006, [8, 6, 7, 5, 2, 10, 4, 1, 9, 14, 13, 16, 12, 3, 0, 15, 11]
1, 0.5000000000000001, 0.25000000000000006, [7, 12, 3, 8, 11, 15, 0, 6, 16, 13, 14, 9, 1, 4, 10, 2, 5]
2, 0.5000000000000001, 0.25000000000000006, [3, 12, 16, 5, 2, 10, 4, 1, 9, 14, 13, 7, 6, 0, 15, 11, 8]
3, 0.5000000000000001, 0.25000000000000006, [10, 14, 13, 16, 6, 0, 15, 11, 8, 3, 12, 7, 5, 2, 4, 1, 9]
4, 0.5000000000000001, 0.25000000000000006, [13, 16, 3, 8, 11, 15, 0, 12, 6, 7, 5, 2, 10, 4, 1, 9, 14]
5, 0.5000000000000001, 0.25000000000000006, [15, 11, 8, 3, 12, 6, 7, 5, 16, 13, 14, 9, 1, 4, 10, 2, 0]
6, 0.5000000000000001, 0.25000000000000006, [2, 5, 3, 8, 11, 15, 0, 12, 6, 7, 16, 13, 14, 9, 1, 4, 10]
7, 0.5000000000000001, 0.25000000000000006, [5, 7, 6, 12, 3, 0, 15, 11, 8, 4, 1, 9, 10, 2, 14, 13, 16]
8, 0.5000000000000001, 0.25000000000000006, [7, 6, 12, 3, 0, 15, 11, 8, 4, 1, 9, 10, 2, 14, 13, 16, 5]
9, 0.5000000000000001, 0.25000000000000006, [3, 12, 6, 16, 7, 5, 13, 14, 2, 10, 9, 1, 4, 8, 11, 15, 0]
10, 0.5000000000000001, 0.25000000000000006, [5, 2, 10, 4, 1, 9, 14, 13, 16, 6, 0, 15, 11, 8, 3, 12, 7]
11, 0.5000000000000001, 0.25000000000000006, [0, 3, 12, 6, 7, 5, 16, 13, 14, 2, 10, 4, 1, 9, 8, 11, 15]
12, 0.5000000000000001, 0.25000000000000006, [8, 12, 13, 14, 9, 1, 4, 10, 2, 5, 7, 16, 6, 0, 3, 15, 11]
13, 0.5000000000000001, 0.25000000000000006, [15, 11, 8, 3, 12, 16, 13, 2, 14, 9, 1, 4, 10, 5, 7, 6, 0]
14, 0.5000000000000001, 0.25000000000000006, [15, 11, 8, 3, 12, 6, 7, 5, 14, 9, 1, 4, 10, 2, 13, 16, 0]
15, 0.5000000000000001, 0.25000000000000006, [0, 15, 11, 8, 3, 12, 6, 7, 5, 2, 10, 4, 1, 9, 14, 13, 16]
16, 0.5000000000000001, 0.25000000000000006, [7, 6, 0, 12, 3, 15, 11, 8, 2, 10, 4, 1, 9, 14, 13, 16, 5]
17, 0.5000000000000001, 0.25000000000000006, [15, 0, 6, 7, 5, 12, 3, 16, 13, 14, 2, 10, 9, 1, 4, 8, 11]
18, 0.5000000000000001, 0.25000000000000006, [0, 3, 12, 5, 7, 6, 16, 13, 14, 2, 10, 9, 1, 4, 8, 11, 15]
19, 0.5000000000000001, 0.25000000000000006, [11, 15, 0, 3, 12, 6, 16, 7, 5, 13, 14, 2, 10, 9, 1, 4, 8]
0, 0.40000000000000013, 0.30000000000000004, [12, 3, 8, 11, 15, 0, 16, 5, 2, 10, 4, 1, 9, 14, 13, 7, 6]
1, 0.40000000000000013, 0.30000000000000004, [7, 0, 15, 11, 8, 3, 12, 6, 16, 13, 14, 9, 1, 4, 10, 2, 5]
2, 0.40000000000000013, 0.30000000000000004, [13, 16, 6, 0, 3, 15, 11, 8, 12, 7, 5, 2, 4, 1, 9, 10, 14]
3, 0.40000000000000013, 0.30000000000000004, [14, 13, 8, 11, 15, 0, 3, 12, 6, 16, 7, 5, 9, 1, 4, 10, 2]
4, 0.40000000000000013, 0.30000000000000004, [14, 13, 16, 7, 6, 12, 3, 8, 11, 15, 0, 5, 2, 10, 4, 1, 9]
5, 0.40000000000000013, 0.30000000000000004, [11, 15, 3, 12, 0, 6, 16, 5, 7, 13, 14, 2, 10, 4, 1, 9, 8]
6, 0.40000000000000013, 0.30000000000000004, [6, 16, 7, 5, 13, 2, 14, 9, 1, 4, 10, 8, 11, 15, 0, 3, 12]
7, 0.40000000000000013, 0.30000000000000004, [7, 5, 13, 14, 2, 10, 9, 1, 4, 8, 11, 15, 0, 6, 12, 3, 16]
8, 0.40000000000000013, 0.30000000000000004, [1, 9, 14, 2, 13, 16, 5, 7, 6, 0, 12, 3, 15, 11, 8, 10, 4]
9, 0.40000000000000013, 0.30000000000000004, [15, 11, 8, 3, 12, 6, 7, 5, 16, 13, 14, 9, 1, 4, 10, 2, 0]
10, 0.40000000000000013, 0.30000000000000004, [1, 4, 10, 2, 5, 7, 6, 12, 0, 15, 11, 8, 3, 16, 13, 14, 9]
11, 0.40000000000000013, 0.30000000000000004, [2, 14, 13, 16, 5, 7, 6, 12, 3, 0, 15, 11, 8, 4, 1, 9, 10]
12, 0.40000000000000013, 0.30000000000000004, [14, 2, 10, 9, 1, 4, 8, 11, 15, 0, 3, 12, 6, 7, 5, 16, 13]
13, 0.40000000000000013, 0.30000000000000004, [6, 16, 7, 5, 13, 14, 2, 10, 9, 1, 4, 8, 11, 15, 3, 12, 0]
14, 0.40000000000000013, 0.30000000000000004, [4, 1, 9, 10, 2, 14, 13, 5, 7, 16, 6, 12, 3, 0, 15, 11, 8]
15, 0.40000000000000013, 0.30000000000000004, [0, 15, 11, 8, 3, 12, 7, 5, 2, 10, 4, 1, 9, 14, 13, 16, 6]
16, 0.40000000000000013, 0.30000000000000004, [7, 5, 13, 2, 14, 10, 9, 1, 4, 8, 11, 15, 3, 12, 0, 6, 16]
17, 0.40000000000000013, 0.30000000000000004, [12, 6, 7, 5, 16, 13, 14, 2, 10, 9, 1, 4, 8, 11, 15, 0, 3]
18, 0.40000000000000013, 0.30000000000000004, [14, 9, 1, 4, 10, 8, 11, 15, 0, 3, 12, 6, 16, 7, 5, 13, 2]
19, 0.40000000000000013, 0.30000000000000004, [5, 7, 6, 0, 12, 3, 15, 11, 8, 16, 13, 14, 9, 1, 4, 10, 2]
0, 0.30000000000000016, 0.3500000000000001, [0, 12, 3, 15, 11, 8, 16, 13, 14, 9, 1, 4, 10, 2, 5, 7, 6]
1, 0.30000000000000016, 0.3500000000000001, [12, 3, 8, 11, 15, 0, 6, 16, 13, 14, 9, 1, 4, 10, 2, 5, 7]
2, 0.30000000000000016, 0.3500000000000001, [0, 6, 16, 7, 5, 9, 1, 4, 10, 2, 14, 13, 8, 11, 15, 3, 12]
3, 0.30000000000000016, 0.3500000000000001, [4, 8, 11, 15, 0, 3, 12, 6, 16, 7, 5, 13, 14, 2, 10, 9, 1]
4, 0.30000000000000016, 0.3500000000000001, [3, 8, 11, 15, 0, 6, 7, 16, 13, 14, 9, 1, 4, 10, 2, 5, 12]
5, 0.30000000000000016, 0.3500000000000001, [16, 6, 12, 3, 0, 15, 11, 8, 4, 1, 9, 10, 2, 14, 13, 5, 7]
6, 0.30000000000000016, 0.3500000000000001, [15, 11, 8, 3, 12, 6, 7, 5, 2, 10, 4, 1, 9, 14, 13, 16, 0]
7, 0.30000000000000016, 0.3500000000000001, [5, 2, 4, 1, 9, 10, 14, 13, 16, 12, 3, 8, 11, 15, 0, 6, 7]
8, 0.30000000000000016, 0.3500000000000001, [14, 13, 5, 7, 16, 6, 0, 12, 3, 15, 11, 8, 10, 9, 1, 4, 2]
9, 0.30000000000000016, 0.3500000000000001, [15, 0, 3, 12, 16, 5, 2, 10, 4, 1, 9, 14, 13, 7, 6, 8, 11]
10, 0.30000000000000016, 0.3500000000000001, [2, 10, 9, 1, 4, 8, 11, 15, 0, 3, 12, 6, 16, 7, 5, 13, 14]
11, 0.30000000000000016, 0.3500000000000001, [14, 2, 10, 9, 1, 4, 8, 11, 15, 3, 12, 0, 6, 16, 7, 5, 13]
12, 0.30000000000000016, 0.3500000000000001, [0, 16, 5, 2, 10, 4, 1, 9, 14, 13, 7, 6, 12, 3, 8, 11, 15]
13, 0.30000000000000016, 0.3500000000000001, [7, 6, 0, 3, 15, 11, 8, 12, 16, 5, 2, 10, 4, 1, 9, 14, 13]
14, 0.30000000000000016, 0.3500000000000001, [8, 11, 15, 0, 6, 7, 16, 13, 14, 9, 1, 4, 10, 2, 5, 12, 3]
15, 0.30000000000000016, 0.3500000000000001, [12, 3, 8, 11, 15, 0, 6, 16, 7, 5, 4, 1, 9, 10, 2, 14, 13]
16, 0.30000000000000016, 0.3500000000000001, [8, 11, 15, 0, 16, 5, 2, 10, 4, 1, 9, 14, 13, 7, 6, 12, 3]
17, 0.30000000000000016, 0.3500000000000001, [11, 8, 3, 12, 16, 7, 5, 2, 10, 4, 1, 9, 14, 13, 6, 0, 15]
18, 0.30000000000000016, 0.3500000000000001, [3, 8, 11, 15, 0, 12, 6, 7, 5, 2, 10, 4, 1, 9, 14, 13, 16]
19, 0.30000000000000016, 0.3500000000000001, [7, 6, 12, 3, 0, 15, 11, 8, 16, 13, 14, 9, 1, 4, 10, 2, 5]
0, 0.20000000000000018, 0.40000000000000013, [13, 7, 6, 12, 3, 0, 15, 11, 8, 16, 5, 14, 9, 1, 4, 10, 2]
1, 0.20000000000000018, 0.40000000000000013, [1, 9, 14, 2, 13, 5, 7, 16, 6, 12, 3, 0, 15, 11, 8, 10, 4]
2, 0.20000000000000018, 0.40000000000000013, [0, 15, 11, 8, 3, 12, 13, 14, 9, 1, 4, 10, 2, 5, 7, 16, 6]
3, 0.20000000000000018, 0.40000000000000013, [5, 7, 16, 6, 12, 3, 0, 15, 11, 8, 4, 1, 9, 10, 2, 14, 13]
4, 0.20000000000000018, 0.40000000000000013, [12, 5, 7, 6, 0, 15, 11, 8, 10, 9, 1, 4, 2, 14, 13, 16, 3]
5, 0.20000000000000018, 0.40000000000000013, [4, 8, 11, 15, 0, 6, 7, 5, 12, 3, 16, 13, 14, 2, 10, 9, 1]
6, 0.20000000000000018, 0.40000000000000013, [8, 3, 12, 6, 7, 16, 13, 2, 14, 9, 1, 4, 10, 5, 0, 15, 11]
7, 0.20000000000000018, 0.40000000000000013, [8, 3, 12, 16, 5, 2, 10, 4, 1, 9, 14, 13, 7, 6, 0, 15, 11]
8, 0.20000000000000018, 0.40000000000000013, [13, 14, 2, 10, 9, 1, 4, 8, 11, 15, 0, 3, 12, 6, 16, 7, 5]
9, 0.20000000000000018, 0.40000000000000013, [2, 10, 4, 1, 9, 14, 13, 16, 8, 11, 15, 0, 3, 12, 6, 7, 5]
10, 0.20000000000000018, 0.40000000000000013, [8, 11, 15, 0, 16, 5, 2, 10, 4, 1, 9, 14, 13, 7, 6, 12, 3]
11, 0.20000000000000018, 0.40000000000000013, [6, 0, 15, 11, 8, 3, 12, 16, 13, 14, 9, 1, 4, 10, 2, 5, 7]
12, 0.20000000000000018, 0.40000000000000013, [2, 5, 7, 6, 0, 15, 11, 8, 3, 12, 16, 13, 14, 9, 1, 4, 10]
13, 0.20000000000000018, 0.40000000000000013, [16, 7, 5, 2, 10, 4, 1, 9, 14, 13, 12, 3, 8, 11, 15, 0, 6]
14, 0.20000000000000018, 0.40000000000000013, [1, 9, 10, 2, 14, 13, 16, 3, 8, 11, 15, 0, 12, 6, 7, 5, 4]
15, 0.20000000000000018, 0.40000000000000013, [6, 7, 13, 14, 9, 1, 8, 11, 15, 0, 16, 2, 4, 10, 5, 12, 3]
16, 0.20000000000000018, 0.40000000000000013, [8, 11, 15, 0, 6, 16, 13, 14, 9, 1, 4, 10, 2, 5, 7, 12, 3]
17, 0.20000000000000018, 0.40000000000000013, [0, 15, 11, 8, 3, 12, 6, 16, 13, 14, 9, 1, 4, 10, 2, 5, 7]
18, 0.20000000000000018, 0.40000000000000013, [1, 4, 10, 2, 5, 7, 16, 6, 12, 3, 8, 11, 15, 0, 13, 14, 9]
19, 0.20000000000000018, 0.40000000000000013, [14, 2, 10, 9, 1, 4, 8, 11, 15, 3, 12, 0, 6, 16, 7, 5, 13]
